## Generation 0 
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 0.83314632, -2.5228974 ]), 'dist_end_effector': -3.7936432780912646, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([1.11300882, 4.13051796]), 'dist_end_effector': -5.172233806322098, 'collision': False}
{'pos_end_effector': array([-2.01934841,  1.20138205]), 'dist_end_effector': -1.20153784481491, 'collision': False}
{'pos_end_effector': array([-0.33674348, -4.76277595]), 'dist_end_effector': -5.0448445916162825, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([2.82476109, 1.56143798]), 'dist_end_effector': -5.0711348004213805, 'collision': False}
{'pos_end_effector': array([-2.03427819, -5.1243108 ]), 'dist_end_effector': -5.124425443494765, 'collision': False}
{'pos_end_effector': array([-0.37042722,  1.79298371]), 'dist_end_effector': -2.422869788864334, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 1.7916971 , -0.12281369]), 'dist_end_effector': -3.793685560694557, 'collision': False}
{'pos_end_effector': array([ 2.81485309, -0.57417312]), 'dist_end_effector': -4.848967418840387, 'collision': False}
{'pos_end_effector': array([0.37205205, 2.15867733]), 'dist_end_effector': -3.2072603218786844, 'collision': False}
{'pos_end_effector': array([2.7709553, 1.6647683]), 'dist_end_effector': -5.053065202658389, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([0.81318866, 2.57978148]), 'dist_end_effector': -3.8169756217174187, 'collision': False}
{'pos_end_effector': array([ 1.19358024, -2.89148506]), 'dist_end_effector': -4.308090132925597, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.13575564,  3.49996191]), 'dist_end_effector': -3.6050869149697355, 'collision': False}
{'pos_end_effector': array([-1.96020024, -3.11562032]), 'dist_end_effector': -3.115874518098837, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([2.31405991, 0.05976614]), 'dist_end_effector': -4.3144738838526715, 'collision': False}
{'pos_end_effector': array([4.52198459, 0.16053262]), 'dist_end_effector': -6.5239599727466775, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 1.12797513, -0.83529329]), 'dist_end_effector': -3.2375829397301445, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([0.78952445, 3.43896739]), 'dist_end_effector': -4.428085749807017, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-0.25401075, -4.4199189 ]), 'dist_end_effector': -4.752279613714704, 'collision': False}
{'pos_end_effector': array([4.62432977, 2.66195434]), 'dist_end_effector': -7.139169825360991, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([1.58574511, 0.69336532]), 'dist_end_effector': -3.652166953042032, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 0.33510565, -0.79816622]), 'dist_end_effector': -2.467749521882217, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([2.51822012, 0.64624581]), 'dist_end_effector': -4.564202741969295, 'collision': False}
{'pos_end_effector': array([1.00137516, 0.21397135]), 'dist_end_effector': -3.008992624039262, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.16455214,  1.00266986]), 'dist_end_effector': -1.305113012351061, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-3.76260418, -4.61552238]), 'dist_end_effector': -4.940629551868062, 'collision': False}
{'pos_end_effector': array([ 0.92299561, -2.35953149]), 'dist_end_effector': -3.7564999899661102, 'collision': False}
{'pos_end_effector': array([ 1.62065229, -3.80630832]), 'dist_end_effector': -5.253294778711471, 'collision': False}
{'pos_end_effector': array([ 2.717263  , -2.27102481]), 'dist_end_effector': -5.23546788277, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 1.77056485, -0.71092639]), 'dist_end_effector': -3.837000865280474, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([0.71079101, 0.5132676 ]), 'dist_end_effector': -2.7589547892006188, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 0.66254728, -0.06780316]), 'dist_end_effector': -2.663410463659732, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 0.68004279, -1.07652031]), 'dist_end_effector': -2.888169895047229, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 1.21891035, -2.64196817]), 'dist_end_effector': -4.16429822070522, 'collision': False}
{'pos_end_effector': array([1.50282504, 1.22928726]), 'dist_end_effector': -3.712267553132206, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.53180477,  3.45550551]), 'dist_end_effector': -3.4870797436021546, 'collision': False}
{'pos_end_effector': array([-0.72085653, -3.81262837]), 'dist_end_effector': -4.021485187259045, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 0.67520987, -0.42554317]), 'dist_end_effector': -2.7088438223680984, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 3.9540099 , -3.26101209]), 'dist_end_effector': -6.788551670578886, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 1.59792466, -2.16148087]), 'dist_end_effector': -4.197268323302043, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([3.20620748, 1.30966764]), 'dist_end_effector': -5.368409974123225, 'collision': False}
{'pos_end_effector': array([ 3.47136529, -2.09140558]), 'dist_end_effector': -5.857458102535133, 'collision': False}
{'pos_end_effector': array([ 4.04822608, -0.11383322]), 'dist_end_effector': -6.049297208643714, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([ 1.63017489, -0.05149729]), 'dist_end_effector': -3.630540143321155, 'collision': False}
{'pos_end_effector': array([ 1.10807309, -0.25355616]), 'dist_end_effector': -3.118398478749144, 'collision': False}
{'pos_end_effector': array([ 1.74065736, -1.74012253]), 'dist_end_effector': -4.125596190812806, 'collision': False}
{'pos_end_effector': array([ 4.37981237, -2.3125064 ]), 'dist_end_effector': -6.785992316476164, 'collision': False}
{'pos_end_effector': array([-0.29067968, -2.36455058]), 'dist_end_effector': -2.9176832268572035, 'collision': False}
{'pos_end_effector': array([ 1.50416847, -6.6276901 ]), 'dist_end_effector': -7.497030926788076, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([0.65408633, 3.73369074]), 'dist_end_effector': -4.580897375037144, 'collision': False}
{'pos_end_effector': array([-0.40099737, -1.24367717]), 'dist_end_effector': -2.02572019887026, 'collision': False}
