## Generation 0 
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.07612304, -0.1137319 ]), 'dist_end_effector': -0.13685635816736727, 'collision': False}
{'pos_end_effector': array([-0.82417806,  0.02668175]), 'dist_end_effector': -1.1761246295682715, 'collision': False}
{'pos_end_effector': array([-2.25761815,  1.16382393]), 'dist_end_effector': -1.1919954892668907, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.25681387,  1.15450581]), 'dist_end_effector': -1.182724407147981, 'collision': False}
{'pos_end_effector': array([-2.26290462,  1.04973091]), 'dist_end_effector': -1.0821524013209347, 'collision': False}
{'pos_end_effector': array([-2.26246657,  1.11183169]), 'dist_end_effector': -1.1423915344864095, 'collision': False}
{'pos_end_effector': array([-2.05579318,  1.72428968]), 'dist_end_effector': -1.7251920958528666, 'collision': False}
{'pos_end_effector': array([-2.26433475,  1.10991114]), 'dist_end_effector': -1.1409538093143508, 'collision': False}
{'pos_end_effector': array([-2.29072767,  1.0793156 ]), 'dist_end_effector': -1.1177856470188707, 'collision': False}
{'pos_end_effector': array([-2.25943195,  1.09886632]), 'dist_end_effector': -1.1290757795450619, 'collision': False}
{'pos_end_effector': array([-0.91720149, -0.26973464]), 'dist_end_effector': -1.1158895043025476, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.83247984,  1.06214506]), 'dist_end_effector': -1.0752744467709017, 'collision': False}
{'pos_end_effector': array([-3.45890108, -0.06920775]), 'dist_end_effector': -1.4605417043641018, 'collision': False}
{'pos_end_effector': array([-2.258346  ,  1.15304583]), 'dist_end_effector': -1.1816333355539013, 'collision': False}
{'pos_end_effector': array([-2.25617656,  1.15680635]), 'dist_end_effector': -1.1848322127887994, 'collision': False}
{'pos_end_effector': array([-2.1061144 , -1.10678173]), 'dist_end_effector': -1.1118570375520729, 'collision': False}
{'pos_end_effector': array([-3.13487086, -1.31353605]), 'dist_end_effector': -1.7358884785069848, 'collision': False}
{'pos_end_effector': array([-3.24218273,  0.05429233]), 'dist_end_effector': -1.2433686500935466, 'collision': False}
{'pos_end_effector': array([-2.26349087,  1.12027067]), 'dist_end_effector': -1.1508404791419724, 'collision': False}
{'pos_end_effector': array([-2.87065314,  0.27065017]), 'dist_end_effector': -0.9117501900611475, 'collision': False}
{'pos_end_effector': array([-0.91720149, -0.26973464]), 'dist_end_effector': -1.1158895043025476, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.258346  ,  1.15304583]), 'dist_end_effector': -1.1816333355539013, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-1.12624814, -3.56506683]), 'dist_end_effector': -3.6705781307368515, 'collision': False}
## Generation 10 
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.07612304, -0.1137319 ]), 'dist_end_effector': -0.13685635816736727, 'collision': False}
{'pos_end_effector': array([-2.82058792, -1.73807513]), 'dist_end_effector': -1.9220483034014906, 'collision': False}
{'pos_end_effector': array([-2.715258  ,  0.23978439]), 'dist_end_effector': -0.7543809157724931, 'collision': False}
{'pos_end_effector': array([ 1.57884266, -4.06769612]), 'dist_end_effector': -5.417957782978571, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.46034834726509066, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.53962238, -0.01831216]), 'dist_end_effector': -0.5399329989343596, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.4580465 ,  0.03037501]), 'dist_end_effector': -0.4590525395498729, 'collision': False}
{'pos_end_effector': array([-2.43537709, -0.00675053]), 'dist_end_effector': -0.43542941963390075, 'collision': False}
{'pos_end_effector': array([-2.43610133,  0.01497759]), 'dist_end_effector': -0.43635845520925926, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-3.0048928 , -0.08650187]), 'dist_end_effector': -1.008608995384962, 'collision': False}
{'pos_end_effector': array([-2.52568651, -0.14185156]), 'dist_end_effector': -0.5444889124670261, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.74493593,  0.25823693]), 'dist_end_effector': -0.7884261840191846, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.30823049, -0.02691991]), 'dist_end_effector': -0.30940380984148863, 'collision': False}
{'pos_end_effector': array([-2.71676011, -0.19232778]), 'dist_end_effector': -0.7421152422193916, 'collision': False}
{'pos_end_effector': array([-2.05882701, -3.08883277]), 'dist_end_effector': -3.0893929056905827, 'collision': False}
{'pos_end_effector': array([1.09781389, 0.17820684]), 'dist_end_effector': -3.1029354817358255, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.52830924, -0.14925216]), 'dist_end_effector': -0.5489871267722582, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.95240702,  0.35811632]), 'dist_end_effector': -1.017509913790727, 'collision': False}
{'pos_end_effector': array([-2.715258  ,  0.23978439]), 'dist_end_effector': -0.7543809157724931, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.460348347265089, 'collision': False}
{'pos_end_effector': array([-2.73332729,  0.07306874]), 'dist_end_effector': -0.7369585877615631, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.3185428, -0.0231377]), 'dist_end_effector': -0.31938200678418277, 'collision': False}
{'pos_end_effector': array([-2.70099887,  0.52425231]), 'dist_end_effector': -0.8753512991718193, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.92232864,  0.34650897]), 'dist_end_effector': -0.9852708136875683, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([ 2.90912982, -1.48985888]), 'dist_end_effector': -5.130227588132087, 'collision': False}
{'pos_end_effector': array([-0.01548767,  1.40402656]), 'dist_end_effector': -2.4309627256740804, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.92232864,  0.34650897]), 'dist_end_effector': -0.9852708136875683, 'collision': False}
{'pos_end_effector': array([-3.70258114, -0.44577649]), 'dist_end_effector': -1.7599713663559355, 'collision': False}
{'pos_end_effector': array([-2.92232864,  0.34650897]), 'dist_end_effector': -0.9852708136875683, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.460348347265089, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.715258  ,  0.23978439]), 'dist_end_effector': -0.7543809157724931, 'collision': False}
{'pos_end_effector': array([-2.14762115, -0.7989741 ]), 'dist_end_effector': -0.8124971524584713, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([ 2.33357618, -4.58734444]), 'dist_end_effector': -6.310595182684708, 'collision': False}
{'pos_end_effector': array([-2.81940687, -0.35102789]), 'dist_end_effector': -0.8914304231787187, 'collision': False}
{'pos_end_effector': array([-2.51078085, -0.10131165]), 'dist_end_effector': -0.5207313357419339, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-3.6793189 , -0.18438871]), 'dist_end_effector': -1.689411484754305, 'collision': False}
{'pos_end_effector': array([-3.0048928 , -0.08650187]), 'dist_end_effector': -1.008608995384962, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.15032976, -2.35487715]), 'dist_end_effector': -2.359670615917655, 'collision': False}
{'pos_end_effector': array([-2.75593732, -0.26922963]), 'dist_end_effector': -0.8024498858090333, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([ 1.09999182, -3.96352171]), 'dist_end_effector': -5.031843964599429, 'collision': False}
{'pos_end_effector': array([-2.68371852, -0.00624682]), 'dist_end_effector': -0.6837470555658043, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.15349831, -0.91910266]), 'dist_end_effector': -0.9318322929817608, 'collision': False}
{'pos_end_effector': array([-2.98884587,  0.37098853]), 'dist_end_effector': -1.056148025056027, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.0641588530739678, 'collision': False}
{'pos_end_effector': array([-2.50712863, -0.09174358]), 'dist_end_effector': -0.5153603898445206, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([ 3.37433215, -4.16217969]), 'dist_end_effector': -6.797586760334227, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.7048493 ,  0.10434047]), 'dist_end_effector': -0.7125303249619177, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.56588239,  0.04897346]), 'dist_end_effector': -0.5679976064559343, 'collision': False}
{'pos_end_effector': array([-2.52830924, -0.14925216]), 'dist_end_effector': -0.5489871267722582, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.715258  ,  0.23978439]), 'dist_end_effector': -0.7543809157724931, 'collision': False}
{'pos_end_effector': array([-2.07612304, -0.1137319 ]), 'dist_end_effector': -0.13685635816736727, 'collision': False}
{'pos_end_effector': array([-2.84896896,  0.3142899 ]), 'dist_end_effector': -0.9052769972083407, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.70601691,  0.23379721]), 'dist_end_effector': -0.7437210565136277, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.37411536, -0.00398876]), 'dist_end_effector': -0.37413661899171363, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.21355305, -0.37713529]), 'dist_end_effector': -0.4334004255766074, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.73244314, -0.37339842]), 'dist_end_effector': -0.8221309730298473, 'collision': False}
{'pos_end_effector': array([-2.49018532, -0.08697827]), 'dist_end_effector': -0.4978422082747148, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.52830924, -0.14925216]), 'dist_end_effector': -0.5489871267722582, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650894, 'collision': False}
{'pos_end_effector': array([-2.46391297,  0.00761951]), 'dist_end_effector': -0.463975536016756, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.46034834726509066, 'collision': False}
{'pos_end_effector': array([-2.29597471,  0.07648904]), 'dist_end_effector': -0.30569854506374194, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650894, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.7031814 , -0.26136223]), 'dist_end_effector': -0.7501828379909453, 'collision': False}
{'pos_end_effector': array([-2.78233248,  0.27987764]), 'dist_end_effector': -0.8308884451886882, 'collision': False}
{'pos_end_effector': array([-3.03330264, -0.3463715 ]), 'dist_end_effector': -1.0898107924013731, 'collision': False}
{'pos_end_effector': array([-2.77964099, -4.69164251]), 'dist_end_effector': -4.755980392625289, 'collision': False}
{'pos_end_effector': array([-2.89693951, -0.47565462]), 'dist_end_effector': -1.015257507175105, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.8602816 ,  0.31963271]), 'dist_end_effector': -0.9177415179457759, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.44856518, -0.2362545 ]), 'dist_end_effector': -0.5069782185429293, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-0.24746296,  2.76088079]), 'dist_end_effector': -3.2701450792716904, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.715258  ,  0.23978439]), 'dist_end_effector': -0.7543809157724931, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.46034834726509066, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([1.41633885, 2.85562782]), 'dist_end_effector': -4.452637576904617, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([0.19996818, 1.14634075]), 'dist_end_effector': -2.4807170497320046, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.6505478 , -0.79887533]), 'dist_end_effector': -1.030249599673774, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.47295669, -0.03221513]), 'dist_end_effector': -0.47405257613801155, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650899, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650899, 'collision': False}
{'pos_end_effector': array([-2.28726748, -0.03483346]), 'dist_end_effector': -0.2893716896506338, 'collision': False}
{'pos_end_effector': array([-4.73869711, -3.92614796]), 'dist_end_effector': -4.786971862340965, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-4.13387361, -0.85087521]), 'dist_end_effector': -2.2972603664049243, 'collision': False}
{'pos_end_effector': array([-2.52830924, -0.14925216]), 'dist_end_effector': -0.5489871267722582, 'collision': False}
{'pos_end_effector': array([-2.35483435,  1.40585551]), 'dist_end_effector': -1.4499438412893793, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.35026305,  1.08841046]), 'dist_end_effector': -1.143381622659677, 'collision': False}
{'pos_end_effector': array([-2.59067834, -0.09167877]), 'dist_end_effector': -0.5977507030364745, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650899, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-0.69164882, -4.04717829]), 'dist_end_effector': -4.253402743438947, 'collision': False}
{'pos_end_effector': array([-2.50659705,  0.01148672]), 'dist_end_effector': -0.5067272604632987, 'collision': False}
{'pos_end_effector': array([ 1.04665976, -2.39261694]), 'dist_end_effector': -3.873854867337273, 'collision': False}
{'pos_end_effector': array([-2.52195023, -0.05132889]), 'dist_end_effector': -0.5244680134433738, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.2366529, -4.9597499]), 'dist_end_effector': -4.9653925976429125, 'collision': False}
{'pos_end_effector': array([ 6.40176576, -2.00437745]), 'dist_end_effector': -8.637545762528015, 'collision': False}
{'pos_end_effector': array([-2.52830924, -0.14925216]), 'dist_end_effector': -0.5489871267722582, 'collision': False}
{'pos_end_effector': array([-2.48775878, -0.04311355]), 'dist_end_effector': -0.48966049840528103, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': array([-2.74116539,  0.25595677]), 'dist_end_effector': -0.7841173422200404, 'collision': False}
{'pos_end_effector': array([-2.27848179, -0.00531553]), 'dist_end_effector': -0.27853251333142665, 'collision': False}
{'pos_end_effector': array([-2.56426988,  0.6401186 ]), 'dist_end_effector': -0.8533184173923236, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-3.20482546,  0.42243155]), 'dist_end_effector': -1.2767352120287414, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.35201783, -0.01135615]), 'dist_end_effector': -0.35220095724592393, 'collision': False}
{'pos_end_effector': array([-2.51715493e+00, -9.32106769e-04]), 'dist_end_effector': -0.5171557716893505, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.80689168,  0.30493602]), 'dist_end_effector': -0.8625892217642926, 'collision': False}
{'pos_end_effector': array([-2.89808917, -0.46682766]), 'dist_end_effector': -1.0121720332967208, 'collision': False}
{'pos_end_effector': array([-2.2613622,  1.0315638]), 'dist_end_effector': -1.064158853073968, 'collision': False}
## Generation 11 
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.43610133,  0.01497759]), 'dist_end_effector': -0.43635845520925926, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650899, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.07612304, -0.1137319 ]), 'dist_end_effector': -0.13685635816736727, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650899, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45911209,  0.02077009]), 'dist_end_effector': -0.45958167068714967, 'collision': False}
{'pos_end_effector': array([-2.46668496,  0.02343094]), 'dist_end_effector': -0.4672727873880851, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650894, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.25880554, -0.03057372]), 'dist_end_effector': -0.26060517559032675, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650899, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650894, 'collision': False}
{'pos_end_effector': array([-2.3185428, -0.0231377]), 'dist_end_effector': -0.31938200678418277, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.27507876, -0.03957477]), 'dist_end_effector': -0.2779109287402255, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.45984176,  0.02159063]), 'dist_end_effector': -0.4603483472650903, 'collision': False}
{'pos_end_effector': array([-2.43393556, -0.0084758 ]), 'dist_end_effector': -0.43401833290799535, 'collision': False}
{'pos_end_effector': array([-2.07612304, -0.1137319 ]), 'dist_end_effector': -0.13685635816736727, 'collision': False}
